dt,is_weekend,is_public_holiday,holiday_name,is_salary_disbursement,is_ramadan,days_to_salary,days_from_salary,week_of_year,month,quarter,year
2022-08-07,false,false,,false,false,18,13,31,8,3,2022
2022-08-08,false,false,,false,false,17,14,32,8,3,2022
2022-08-09,false,false,,false,false,16,15,32,8,3,2022
2022-08-10,false,false,,false,false,15,16,32,8,3,2022
2022-08-11,false,false,,false,false,14,17,32,8,3,2022
2022-08-12,true,false,,false,false,13,18,32,8,3,2022
2022-08-13,true,false,,false,false,12,19,32,8,3,2022
2022-08-14,false,false,,false,false,11,20,32,8,3,2022
2022-08-15,false,false,,false,false,10,21,33,8,3,2022
2022-08-16,false,false,,false,false,9,22,33,8,3,2022
2022-08-17,false,false,,false,false,8,23,33,8,3,2022
2022-08-18,false,false,,false,false,7,24,33,8,3,2022
2022-08-19,true,false,,false,false,6,25,33,8,3,2022
2022-08-20,true,false,,true,false,5,26,33,8,3,2022
2022-08-21,false,false,,true,false,4,27,33,8,3,2022
2022-08-22,false,false,,true,false,3,28,34,8,3,2022
2022-08-23,false,false,,true,false,2,29,34,8,3,2022
2022-08-24,false,false,,true,false,1,30,34,8,3,2022
2022-08-25,false,false,,true,false,0,0,34,8,3,2022
2022-08-26,true,false,,true,false,30,1,34,8,3,2022
2022-08-27,true,false,,true,false,29,2,34,8,3,2022
2022-08-28,false,false,,false,false,28,3,34,8,3,2022
2022-08-29,false,false,,false,false,27,4,35,8,3,2022
2022-08-30,false,false,,false,false,26,5,35,8,3,2022
2022-08-31,false,false,,false,false,25,6,35,8,3,2022
2022-09-01,false,false,,false,false,24,7,35,9,3,2022
2022-09-02,true,false,,false,false,23,8,35,9,3,2022
2022-09-03,true,false,,false,false,22,9,35,9,3,2022
2022-09-04,false,false,,false,false,21,10,35,9,3,2022
2022-09-05,false,false,,false,false,20,11,36,9,3,2022
2022-09-06,false,false,,false,false,19,12,36,9,3,2022
2022-09-07,false,false,,false,false,18,13,36,9,3,2022
2022-09-08,false,false,,false,false,17,14,36,9,3,2022
2022-09-09,true,false,,false,false,16,15,36,9,3,2022
2022-09-10,true,false,,false,false,15,16,36,9,3,2022
2022-09-11,false,false,,false,false,14,17,36,9,3,2022
2022-09-12,false,false,,false,false,13,18,37,9,3,2022
2022-09-13,false,false,,false,false,12,19,37,9,3,2022
2022-09-14,false,false,,false,false,11,20,37,9,3,2022
2022-09-15,false,false,,false,false,10,21,37,9,3,2022
2022-09-16,true,false,,false,false,9,22,37,9,3,2022
2022-09-17,true,false,,false,false,8,23,37,9,3,2022
2022-09-18,false,false,,false,false,7,24,37,9,3,2022
2022-09-19,false,false,,false,false,6,25,38,9,3,2022
2022-09-20,false,false,,true,false,5,26,38,9,3,2022
2022-09-21,false,false,,true,false,4,27,38,9,3,2022
2022-09-22,false,false,,true,false,3,28,38,9,3,2022
2022-09-23,true,false,,true,false,2,29,38,9,3,2022
2022-09-24,true,false,,true,false,1,30,38,9,3,2022
2022-09-25,false,false,,true,false,0,0,38,9,3,2022
2022-09-26,false,false,,true,false,29,1,39,9,3,2022
2022-09-27,false,false,,true,false,28,2,39,9,3,2022
2022-09-28,false,false,,false,false,27,3,39,9,3,2022
2022-09-29,false,false,,false,false,26,4,39,9,3,2022
2022-09-30,true,false,,false,false,25,5,39,9,3,2022
2022-10-01,true,false,,false,false,24,6,39,10,4,2022
2022-10-02,false,false,,false,false,23,7,39,10,4,2022
2022-10-03,false,false,,false,false,22,8,40,10,4,2022
2022-10-04,false,false,,false,false,21,9,40,10,4,2022
2022-10-05,false,false,,false,false,20,10,40,10,4,2022
2022-10-06,false,false,,false,false,19,11,40,10,4,2022
2022-10-07,true,false,,false,false,18,12,40,10,4,2022
2022-10-08,true,false,,false,false,17,13,40,10,4,2022
2022-10-09,false,false,,false,false,16,14,40,10,4,2022
2022-10-10,false,false,,false,false,15,15,41,10,4,2022
2022-10-11,false,false,,false,false,14,16,41,10,4,2022
2022-10-12,false,false,,false,false,13,17,41,10,4,2022
2022-10-13,false,false,,false,false,12,18,41,10,4,2022
2022-10-14,true,false,,false,false,11,19,41,10,4,2022
2022-10-15,true,false,,false,false,10,20,41,10,4,2022
2022-10-16,false,false,,false,false,9,21,41,10,4,2022
2022-10-17,false,false,,false,false,8,22,42,10,4,2022
2022-10-18,false,false,,false,false,7,23,42,10,4,2022
2022-10-19,false,false,,false,false,6,24,42,10,4,2022
2022-10-20,false,false,,true,false,5,25,42,10,4,2022
2022-10-21,true,false,,true,false,4,26,42,10,4,2022
2022-10-22,true,false,,true,false,3,27,42,10,4,2022
2022-10-23,false,false,,true,false,2,28,42,10,4,2022
2022-10-24,false,false,,true,false,1,29,43,10,4,2022
2022-10-25,false,false,,true,false,0,0,43,10,4,2022
2022-10-26,false,false,,true,false,30,1,43,10,4,2022
2022-10-27,false,false,,true,false,29,2,43,10,4,2022
2022-10-28,true,false,,false,false,28,3,43,10,4,2022
2022-10-29,true,false,,false,false,27,4,43,10,4,2022
2022-10-30,false,false,,false,false,26,5,43,10,4,2022
2022-10-31,false,false,,false,false,25,6,44,10,4,2022
2022-11-01,false,false,,false,false,24,7,44,11,4,2022
2022-11-02,false,false,,false,false,23,8,44,11,4,2022
2022-11-03,false,false,,false,false,22,9,44,11,4,2022
2022-11-04,true,false,,false,false,21,10,44,11,4,2022
2022-11-05,true,false,,false,false,20,11,44,11,4,2022
2022-11-06,false,false,,false,false,19,12,44,11,4,2022
2022-11-07,false,false,,false,false,18,13,45,11,4,2022
2022-11-08,false,false,,false,false,17,14,45,11,4,2022
2022-11-09,false,false,,false,false,16,15,45,11,4,2022
2022-11-10,false,false,,false,false,15,16,45,11,4,2022
2022-11-11,true,false,,false,false,14,17,45,11,4,2022
2022-11-12,true,false,,false,false,13,18,45,11,4,2022
2022-11-13,false,false,,false,false,12,19,45,11,4,2022
2022-11-14,false,false,,false,false,11,20,46,11,4,2022
2022-11-15,false,false,,false,false,10,21,46,11,4,2022
2022-11-16,false,false,,false,false,9,22,46,11,4,2022
2022-11-17,false,false,,false,false,8,23,46,11,4,2022
2022-11-18,true,false,,false,false,7,24,46,11,4,2022
2022-11-19,true,false,,false,false,6,25,46,11,4,2022
2022-11-20,false,false,,true,false,5,26,46,11,4,2022
2022-11-21,false,false,,true,false,4,27,47,11,4,2022
2022-11-22,false,false,,true,false,3,28,47,11,4,2022
2022-11-23,false,false,,true,false,2,29,47,11,4,2022
2022-11-24,false,false,,true,false,1,30,47,11,4,2022
2022-11-25,true,false,,true,false,0,0,47,11,4,2022
2022-11-26,true,false,,true,false,29,1,47,11,4,2022
2022-11-27,false,false,,true,false,28,2,47,11,4,2022
2022-11-28,false,false,,false,false,27,3,48,11,4,2022
2022-11-29,false,false,,false,false,26,4,48,11,4,2022
2022-11-30,false,false,,false,false,25,5,48,11,4,2022
2022-12-01,false,false,,false,false,24,6,48,12,4,2022
2022-12-02,true,false,,false,false,23,7,48,12,4,2022
2022-12-03,true,false,,false,false,22,8,48,12,4,2022
2022-12-04,false,false,,false,false,21,9,48,12,4,2022
2022-12-05,false,false,,false,false,20,10,49,12,4,2022
2022-12-06,false,false,,false,false,19,11,49,12,4,2022
2022-12-07,false,false,,false,false,18,12,49,12,4,2022
2022-12-08,false,false,,false,false,17,13,49,12,4,2022
2022-12-09,true,false,,false,false,16,14,49,12,4,2022
2022-12-10,true,false,,false,false,15,15,49,12,4,2022
2022-12-11,false,false,,false,false,14,16,49,12,4,2022
2022-12-12,false,false,,false,false,13,17,50,12,4,2022
2022-12-13,false,false,,false,false,12,18,50,12,4,2022
2022-12-14,false,false,,false,false,11,19,50,12,4,2022
2022-12-15,false,false,,false,false,10,20,50,12,4,2022
2022-12-16,true,false,,false,false,9,21,50,12,4,2022
2022-12-17,true,false,,false,false,8,22,50,12,4,2022
2022-12-18,false,false,,false,false,7,23,50,12,4,2022
2022-12-19,false,false,,false,false,6,24,51,12,4,2022
2022-12-20,false,false,,true,false,5,25,51,12,4,2022
2022-12-21,false,false,,true,false,4,26,51,12,4,2022
2022-12-22,false,false,,true,false,3,27,51,12,4,2022
2022-12-23,true,false,,true,false,2,28,51,12,4,2022
2022-12-24,true,false,,true,false,1,29,51,12,4,2022
2022-12-25,false,false,,true,false,0,0,51,12,4,2022
2022-12-26,false,false,,true,false,30,1,52,12,4,2022
2022-12-27,false,false,,true,false,29,2,52,12,4,2022
2022-12-28,false,false,,false,false,28,3,52,12,4,2022
2022-12-29,false,false,,false,false,27,4,52,12,4,2022
2022-12-30,true,false,,false,false,26,5,52,12,4,2022
2022-12-31,true,false,,false,false,25,6,52,12,4,2022
2023-01-01,false,true,New Year’s Day,false,false,24,7,52,1,1,2023
2023-01-02,false,false,,false,false,23,8,1,1,1,2023
2023-01-03,false,false,,false,false,22,9,1,1,1,2023
2023-01-04,false,false,,false,false,21,10,1,1,1,2023
2023-01-05,false,false,,false,false,20,11,1,1,1,2023
2023-01-06,true,false,,false,false,19,12,1,1,1,2023
2023-01-07,true,false,,false,false,18,13,1,1,1,2023
2023-01-08,false,false,,false,false,17,14,1,1,1,2023
2023-01-09,false,false,,false,false,16,15,2,1,1,2023
2023-01-10,false,false,,false,false,15,16,2,1,1,2023
2023-01-11,false,false,,false,false,14,17,2,1,1,2023
2023-01-12,false,false,,false,false,13,18,2,1,1,2023
2023-01-13,true,false,,false,false,12,19,2,1,1,2023
2023-01-14,true,false,,false,false,11,20,2,1,1,2023
2023-01-15,false,false,,false,false,10,21,2,1,1,2023
2023-01-16,false,false,,false,false,9,22,3,1,1,2023
2023-01-17,false,false,,false,false,8,23,3,1,1,2023
2023-01-18,false,false,,false,false,7,24,3,1,1,2023
2023-01-19,false,false,,false,false,6,25,3,1,1,2023
2023-01-20,true,false,,true,false,5,26,3,1,1,2023
2023-01-21,true,false,,true,false,4,27,3,1,1,2023
2023-01-22,false,false,,true,false,3,28,3,1,1,2023
2023-01-23,false,false,,true,false,2,29,4,1,1,2023
2023-01-24,false,false,,true,false,1,30,4,1,1,2023
2023-01-25,false,false,,true,false,0,0,4,1,1,2023
2023-01-26,false,false,,true,false,30,1,4,1,1,2023
2023-01-27,true,false,,true,false,29,2,4,1,1,2023
2023-01-28,true,false,,false,false,28,3,4,1,1,2023
2023-01-29,false,false,,false,false,27,4,4,1,1,2023
2023-01-30,false,false,,false,false,26,5,5,1,1,2023
2023-01-31,false,false,,false,false,25,6,5,1,1,2023
2023-02-01,false,false,,false,false,24,7,5,2,1,2023
2023-02-02,false,false,,false,false,23,8,5,2,1,2023
2023-02-03,true,false,,false,false,22,9,5,2,1,2023
2023-02-04,true,false,,false,false,21,10,5,2,1,2023
2023-02-05,false,false,,false,false,20,11,5,2,1,2023
2023-02-06,false,false,,false,false,19,12,6,2,1,2023
2023-02-07,false,false,,false,false,18,13,6,2,1,2023
2023-02-08,false,false,,false,false,17,14,6,2,1,2023
2023-02-09,false,false,,false,false,16,15,6,2,1,2023
2023-02-10,true,false,,false,false,15,16,6,2,1,2023
2023-02-11,true,false,,false,false,14,17,6,2,1,2023
2023-02-12,false,false,,false,false,13,18,6,2,1,2023
2023-02-13,false,false,,false,false,12,19,7,2,1,2023
2023-02-14,false,false,,false,false,11,20,7,2,1,2023
2023-02-15,false,false,,false,false,10,21,7,2,1,2023
2023-02-16,false,false,,false,false,9,22,7,2,1,2023
2023-02-17,true,false,,false,false,8,23,7,2,1,2023
2023-02-18,true,false,,false,false,7,24,7,2,1,2023
2023-02-19,false,false,,false,false,6,25,7,2,1,2023
2023-02-20,false,false,,true,false,5,26,8,2,1,2023
2023-02-21,false,false,,true,false,4,27,8,2,1,2023
2023-02-22,false,false,,true,false,3,28,8,2,1,2023
2023-02-23,false,false,,true,false,2,29,8,2,1,2023
2023-02-24,true,false,,true,false,1,30,8,2,1,2023
2023-02-25,true,true,National Day,true,false,0,0,8,2,1,2023
2023-02-26,false,true,Liberation Day,true,false,27,1,8,2,1,2023
2023-02-27,false,false,,true,false,26,2,9,2,1,2023
2023-02-28,false,false,,false,false,25,3,9,2,1,2023
2023-03-01,false,false,,false,false,24,4,9,3,1,2023
2023-03-02,false,false,,false,false,23,5,9,3,1,2023
2023-03-03,true,false,,false,false,22,6,9,3,1,2023
2023-03-04,true,false,,false,false,21,7,9,3,1,2023
2023-03-05,false,false,,false,false,20,8,9,3,1,2023
2023-03-06,false,false,,false,false,19,9,10,3,1,2023
2023-03-07,false,false,,false,false,18,10,10,3,1,2023
2023-03-08,false,false,,false,false,17,11,10,3,1,2023
2023-03-09,false,false,,false,false,16,12,10,3,1,2023
2023-03-10,true,false,,false,false,15,13,10,3,1,2023
2023-03-11,true,false,,false,false,14,14,10,3,1,2023
2023-03-12,false,false,,false,false,13,15,10,3,1,2023
2023-03-13,false,false,,false,false,12,16,11,3,1,2023
2023-03-14,false,false,,false,false,11,17,11,3,1,2023
2023-03-15,false,false,,false,false,10,18,11,3,1,2023
2023-03-16,false,false,,false,false,9,19,11,3,1,2023
2023-03-17,true,false,,false,false,8,20,11,3,1,2023
2023-03-18,true,false,,false,false,7,21,11,3,1,2023
2023-03-19,false,false,,false,false,6,22,11,3,1,2023
2023-03-20,false,false,,true,false,5,23,12,3,1,2023
2023-03-21,false,false,,true,false,4,24,12,3,1,2023
2023-03-22,false,false,,true,false,3,25,12,3,1,2023
2023-03-23,false,false,,true,true,2,26,12,3,1,2023
2023-03-24,true,false,,true,true,1,27,12,3,1,2023
2023-03-25,true,false,,true,true,0,0,12,3,1,2023
2023-03-26,false,false,,true,true,30,1,12,3,1,2023
2023-03-27,false,false,,true,true,29,2,13,3,1,2023
2023-03-28,false,false,,false,true,28,3,13,3,1,2023
2023-03-29,false,false,,false,true,27,4,13,3,1,2023
2023-03-30,false,false,,false,true,26,5,13,3,1,2023
2023-03-31,true,false,,false,true,25,6,13,3,1,2023
2023-04-01,true,false,,false,true,24,7,13,4,2,2023
2023-04-02,false,false,,false,true,23,8,13,4,2,2023
2023-04-03,false,false,,false,true,22,9,14,4,2,2023
2023-04-04,false,false,,false,true,21,10,14,4,2,2023
2023-04-05,false,false,,false,true,20,11,14,4,2,2023
2023-04-06,false,false,,false,true,19,12,14,4,2,2023
2023-04-07,true,false,,false,true,18,13,14,4,2,2023
2023-04-08,true,false,,false,true,17,14,14,4,2,2023
2023-04-09,false,false,,false,true,16,15,14,4,2,2023
2023-04-10,false,false,,false,true,15,16,15,4,2,2023
2023-04-11,false,false,,false,true,14,17,15,4,2,2023
2023-04-12,false,false,,false,true,13,18,15,4,2,2023
2023-04-13,false,false,,false,true,12,19,15,4,2,2023
2023-04-14,true,false,,false,true,11,20,15,4,2,2023
2023-04-15,true,false,,false,true,10,21,15,4,2,2023
2023-04-16,false,false,,false,true,9,22,15,4,2,2023
2023-04-17,false,false,,false,true,8,23,16,4,2,2023
2023-04-18,false,false,,false,true,7,24,16,4,2,2023
2023-04-19,false,false,,false,true,6,25,16,4,2,2023
2023-04-20,false,false,,true,true,5,26,16,4,2,2023
2023-04-21,true,true,Eid al-Fitr,true,false,4,27,16,4,2,2023
2023-04-22,true,true,Eid al-Fitr,true,false,3,28,16,4,2,2023
2023-04-23,false,true,Eid al-Fitr,true,false,2,29,16,4,2,2023
2023-04-24,false,false,,true,false,1,30,17,4,2,2023
2023-04-25,false,false,,true,false,0,0,17,4,2,2023
2023-04-26,false,false,,true,false,29,1,17,4,2,2023
2023-04-27,false,false,,true,false,28,2,17,4,2,2023
2023-04-28,true,false,,false,false,27,3,17,4,2,2023
2023-04-29,true,false,,false,false,26,4,17,4,2,2023
2023-04-30,false,false,,false,false,25,5,17,4,2,2023
2023-05-01,false,false,,false,false,24,6,18,5,2,2023
2023-05-02,false,false,,false,false,23,7,18,5,2,2023
2023-05-03,false,false,,false,false,22,8,18,5,2,2023
2023-05-04,false,false,,false,false,21,9,18,5,2,2023
2023-05-05,true,false,,false,false,20,10,18,5,2,2023
2023-05-06,true,false,,false,false,19,11,18,5,2,2023
2023-05-07,false,false,,false,false,18,12,18,5,2,2023
2023-05-08,false,false,,false,false,17,13,19,5,2,2023
2023-05-09,false,false,,false,false,16,14,19,5,2,2023
2023-05-10,false,false,,false,false,15,15,19,5,2,2023
2023-05-11,false,false,,false,false,14,16,19,5,2,2023
2023-05-12,true,false,,false,false,13,17,19,5,2,2023
2023-05-13,true,false,,false,false,12,18,19,5,2,2023
2023-05-14,false,false,,false,false,11,19,19,5,2,2023
2023-05-15,false,false,,false,false,10,20,20,5,2,2023
2023-05-16,false,false,,false,false,9,21,20,5,2,2023
2023-05-17,false,false,,false,false,8,22,20,5,2,2023
2023-05-18,false,false,,false,false,7,23,20,5,2,2023
2023-05-19,true,false,,false,false,6,24,20,5,2,2023
2023-05-20,true,false,,true,false,5,25,20,5,2,2023
2023-05-21,false,false,,true,false,4,26,20,5,2,2023
2023-05-22,false,false,,true,false,3,27,21,5,2,2023
2023-05-23,false,false,,true,false,2,28,21,5,2,2023
2023-05-24,false,false,,true,false,1,29,21,5,2,2023
2023-05-25,false,false,,true,false,0,0,21,5,2,2023
2023-05-26,true,false,,true,false,30,1,21,5,2,2023
2023-05-27,true,false,,true,false,29,2,21,5,2,2023
2023-05-28,false,false,,false,false,28,3,21,5,2,2023
2023-05-29,false,false,,false,false,27,4,22,5,2,2023
2023-05-30,false,false,,false,false,26,5,22,5,2,2023
2023-05-31,false,false,,false,false,25,6,22,5,2,2023
2023-06-01,false,false,,false,false,24,7,22,6,2,2023
2023-06-02,true,false,,false,false,23,8,22,6,2,2023
2023-06-03,true,false,,false,false,22,9,22,6,2,2023
2023-06-04,false,false,,false,false,21,10,22,6,2,2023
2023-06-05,false,false,,false,false,20,11,23,6,2,2023
2023-06-06,false,false,,false,false,19,12,23,6,2,2023
2023-06-07,false,false,,false,false,18,13,23,6,2,2023
2023-06-08,false,false,,false,false,17,14,23,6,2,2023
2023-06-09,true,false,,false,false,16,15,23,6,2,2023
2023-06-10,true,false,,false,false,15,16,23,6,2,2023
2023-06-11,false,false,,false,false,14,17,23,6,2,2023
2023-06-12,false,false,,false,false,13,18,24,6,2,2023
2023-06-13,false,false,,false,false,12,19,24,6,2,2023
2023-06-14,false,false,,false,false,11,20,24,6,2,2023
2023-06-15,false,false,,false,false,10,21,24,6,2,2023
2023-06-16,true,false,,false,false,9,22,24,6,2,2023
2023-06-17,true,false,,false,false,8,23,24,6,2,2023
2023-06-18,false,false,,false,false,7,24,24,6,2,2023
2023-06-19,false,false,,false,false,6,25,25,6,2,2023
2023-06-20,false,false,,true,false,5,26,25,6,2,2023
2023-06-21,false,false,,true,false,4,27,25,6,2,2023
2023-06-22,false,false,,true,false,3,28,25,6,2,2023
2023-06-23,true,false,,true,false,2,29,25,6,2,2023
2023-06-24,true,false,,true,false,1,30,25,6,2,2023
2023-06-25,false,false,,true,false,0,0,25,6,2,2023
2023-06-26,false,false,,true,false,29,1,26,6,2,2023
2023-06-27,false,false,,true,false,28,2,26,6,2,2023
2023-06-28,false,false,,false,false,27,3,26,6,2,2023
2023-06-29,false,false,,false,false,26,4,26,6,2,2023
2023-06-30,true,true,Eid al-Adha,false,false,25,5,26,6,2,2023
2023-07-01,true,true,Eid al-Adha,false,false,24,6,26,7,3,2023
2023-07-02,false,true,Eid al-Adha,false,false,23,7,26,7,3,2023
2023-07-03,false,true,Eid al-Adha,false,false,22,8,27,7,3,2023
2023-07-04,false,false,,false,false,21,9,27,7,3,2023
2023-07-05,false,false,,false,false,20,10,27,7,3,2023
2023-07-06,false,false,,false,false,19,11,27,7,3,2023
2023-07-07,true,false,,false,false,18,12,27,7,3,2023
2023-07-08,true,false,,false,false,17,13,27,7,3,2023
2023-07-09,false,false,,false,false,16,14,27,7,3,2023
2023-07-10,false,false,,false,false,15,15,28,7,3,2023
2023-07-11,false,false,,false,false,14,16,28,7,3,2023
2023-07-12,false,false,,false,false,13,17,28,7,3,2023
2023-07-13,false,false,,false,false,12,18,28,7,3,2023
2023-07-14,true,false,,false,false,11,19,28,7,3,2023
2023-07-15,true,false,,false,false,10,20,28,7,3,2023
2023-07-16,false,false,,false,false,9,21,28,7,3,2023
2023-07-17,false,false,,false,false,8,22,29,7,3,2023
2023-07-18,false,false,,false,false,7,23,29,7,3,2023
2023-07-19,false,false,,false,false,6,24,29,7,3,2023
2023-07-20,false,false,,true,false,5,25,29,7,3,2023
2023-07-21,true,false,,true,false,4,26,29,7,3,2023
2023-07-22,true,false,,true,false,3,27,29,7,3,2023
2023-07-23,false,false,,true,false,2,28,29,7,3,2023
2023-07-24,false,false,,true,false,1,29,30,7,3,2023
2023-07-25,false,false,,true,false,0,0,30,7,3,2023
2023-07-26,false,false,,true,false,30,1,30,7,3,2023
2023-07-27,false,false,,true,false,29,2,30,7,3,2023
2023-07-28,true,false,,false,false,28,3,30,7,3,2023
2023-07-29,true,false,,false,false,27,4,30,7,3,2023
2023-07-30,false,false,,false,false,26,5,30,7,3,2023
2023-07-31,false,false,,false,false,25,6,31,7,3,2023
2023-08-01,false,false,,false,false,24,7,31,8,3,2023
2023-08-02,false,false,,false,false,23,8,31,8,3,2023
2023-08-03,false,false,,false,false,22,9,31,8,3,2023
2023-08-04,true,false,,false,false,21,10,31,8,3,2023
2023-08-05,true,false,,false,false,20,11,31,8,3,2023
2023-08-06,false,false,,false,false,19,12,31,8,3,2023
2023-08-07,false,false,,false,false,18,13,32,8,3,2023
2023-08-08,false,false,,false,false,17,14,32,8,3,2023
2023-08-09,false,false,,false,false,16,15,32,8,3,2023
2023-08-10,false,false,,false,false,15,16,32,8,3,2023
2023-08-11,true,false,,false,false,14,17,32,8,3,2023
2023-08-12,true,false,,false,false,13,18,32,8,3,2023
2023-08-13,false,false,,false,false,12,19,32,8,3,2023
2023-08-14,false,false,,false,false,11,20,33,8,3,2023
2023-08-15,false,false,,false,false,10,21,33,8,3,2023
2023-08-16,false,false,,false,false,9,22,33,8,3,2023
2023-08-17,false,false,,false,false,8,23,33,8,3,2023
2023-08-18,true,false,,false,false,7,24,33,8,3,2023
2023-08-19,true,false,,false,false,6,25,33,8,3,2023
2023-08-20,false,false,,true,false,5,26,33,8,3,2023
2023-08-21,false,false,,true,false,4,27,34,8,3,2023
2023-08-22,false,false,,true,false,3,28,34,8,3,2023
2023-08-23,false,false,,true,false,2,29,34,8,3,2023
2023-08-24,false,false,,true,false,1,30,34,8,3,2023
2023-08-25,true,false,,true,false,0,0,34,8,3,2023
2023-08-26,true,false,,true,false,30,1,34,8,3,2023
2023-08-27,false,false,,true,false,29,2,34,8,3,2023
2023-08-28,false,false,,false,false,28,3,35,8,3,2023
2023-08-29,false,false,,false,false,27,4,35,8,3,2023
2023-08-30,false,false,,false,false,26,5,35,8,3,2023
2023-08-31,false,false,,false,false,25,6,35,8,3,2023
2023-09-01,true,false,,false,false,24,7,35,9,3,2023
2023-09-02,true,false,,false,false,23,8,35,9,3,2023
2023-09-03,false,false,,false,false,22,9,35,9,3,2023
2023-09-04,false,false,,false,false,21,10,36,9,3,2023
2023-09-05,false,false,,false,false,20,11,36,9,3,2023
2023-09-06,false,false,,false,false,19,12,36,9,3,2023
2023-09-07,false,false,,false,false,18,13,36,9,3,2023
2023-09-08,true,false,,false,false,17,14,36,9,3,2023
2023-09-09,true,false,,false,false,16,15,36,9,3,2023
2023-09-10,false,false,,false,false,15,16,36,9,3,2023
2023-09-11,false,false,,false,false,14,17,37,9,3,2023
2023-09-12,false,false,,false,false,13,18,37,9,3,2023
2023-09-13,false,false,,false,false,12,19,37,9,3,2023
2023-09-14,false,false,,false,false,11,20,37,9,3,2023
2023-09-15,true,false,,false,false,10,21,37,9,3,2023
2023-09-16,true,false,,false,false,9,22,37,9,3,2023
2023-09-17,false,false,,false,false,8,23,37,9,3,2023
2023-09-18,false,false,,false,false,7,24,38,9,3,2023
2023-09-19,false,false,,false,false,6,25,38,9,3,2023
2023-09-20,false,false,,true,false,5,26,38,9,3,2023
2023-09-21,false,false,,true,false,4,27,38,9,3,2023
2023-09-22,true,false,,true,false,3,28,38,9,3,2023
2023-09-23,true,false,,true,false,2,29,38,9,3,2023
2023-09-24,false,false,,true,false,1,30,38,9,3,2023
2023-09-25,false,false,,true,false,0,0,39,9,3,2023
2023-09-26,false,false,,true,false,29,1,39,9,3,2023
2023-09-27,false,false,,true,false,28,2,39,9,3,2023
2023-09-28,false,false,,false,false,27,3,39,9,3,2023
2023-09-29,true,false,,false,false,26,4,39,9,3,2023
2023-09-30,true,false,,false,false,25,5,39,9,3,2023
2023-10-01,false,false,,false,false,24,6,39,10,4,2023
2023-10-02,false,false,,false,false,23,7,40,10,4,2023
2023-10-03,false,false,,false,false,22,8,40,10,4,2023
2023-10-04,false,false,,false,false,21,9,40,10,4,2023
2023-10-05,false,false,,false,false,20,10,40,10,4,2023
2023-10-06,true,false,,false,false,19,11,40,10,4,2023
2023-10-07,true,false,,false,false,18,12,40,10,4,2023
2023-10-08,false,false,,false,false,17,13,40,10,4,2023
2023-10-09,false,false,,false,false,16,14,41,10,4,2023
2023-10-10,false,false,,false,false,15,15,41,10,4,2023
2023-10-11,false,false,,false,false,14,16,41,10,4,2023
2023-10-12,false,false,,false,false,13,17,41,10,4,2023
2023-10-13,true,false,,false,false,12,18,41,10,4,2023
2023-10-14,true,false,,false,false,11,19,41,10,4,2023
2023-10-15,false,false,,false,false,10,20,41,10,4,2023
2023-10-16,false,false,,false,false,9,21,42,10,4,2023
2023-10-17,false,false,,false,false,8,22,42,10,4,2023
2023-10-18,false,false,,false,false,7,23,42,10,4,2023
2023-10-19,false,false,,false,false,6,24,42,10,4,2023
2023-10-20,true,false,,true,false,5,25,42,10,4,2023
2023-10-21,true,false,,true,false,4,26,42,10,4,2023
2023-10-22,false,false,,true,false,3,27,42,10,4,2023
2023-10-23,false,false,,true,false,2,28,43,10,4,2023
2023-10-24,false,false,,true,false,1,29,43,10,4,2023
2023-10-25,false,false,,true,false,0,0,43,10,4,2023
2023-10-26,false,false,,true,false,30,1,43,10,4,2023
2023-10-27,true,false,,true,false,29,2,43,10,4,2023
2023-10-28,true,false,,false,false,28,3,43,10,4,2023
2023-10-29,false,false,,false,false,27,4,43,10,4,2023
2023-10-30,false,false,,false,false,26,5,44,10,4,2023
2023-10-31,false,false,,false,false,25,6,44,10,4,2023
2023-11-01,false,false,,false,false,24,7,44,11,4,2023
2023-11-02,false,false,,false,false,23,8,44,11,4,2023
2023-11-03,true,false,,false,false,22,9,44,11,4,2023
2023-11-04,true,false,,false,false,21,10,44,11,4,2023
2023-11-05,false,false,,false,false,20,11,44,11,4,2023
2023-11-06,false,false,,false,false,19,12,45,11,4,2023
2023-11-07,false,false,,false,false,18,13,45,11,4,2023
2023-11-08,false,false,,false,false,17,14,45,11,4,2023
2023-11-09,false,false,,false,false,16,15,45,11,4,2023
2023-11-10,true,false,,false,false,15,16,45,11,4,2023
2023-11-11,true,false,,false,false,14,17,45,11,4,2023
2023-11-12,false,false,,false,false,13,18,45,11,4,2023
2023-11-13,false,false,,false,false,12,19,46,11,4,2023
2023-11-14,false,false,,false,false,11,20,46,11,4,2023
2023-11-15,false,false,,false,false,10,21,46,11,4,2023
2023-11-16,false,false,,false,false,9,22,46,11,4,2023
2023-11-17,true,false,,false,false,8,23,46,11,4,2023
2023-11-18,true,false,,false,false,7,24,46,11,4,2023
2023-11-19,false,false,,false,false,6,25,46,11,4,2023
2023-11-20,false,false,,true,false,5,26,47,11,4,2023
2023-11-21,false,false,,true,false,4,27,47,11,4,2023
2023-11-22,false,false,,true,false,3,28,47,11,4,2023
2023-11-23,false,false,,true,false,2,29,47,11,4,2023
2023-11-24,true,false,,true,false,1,30,47,11,4,2023
2023-11-25,true,false,,true,false,0,0,47,11,4,2023
2023-11-26,false,false,,true,false,29,1,47,11,4,2023
